sourceID,sourceName,edgeName,targetID,targetName,
3ec5ce17-8fcb-44f9-84fb-fe114c1904b7,Cosino de Abbati,—author—>,e77fabc8-70e8-449b-8cb6-dd876b86a9b0,"Cosino de Abbati, filza 6, nr. ---",
3ec5ce17-8fcb-44f9-84fb-fe114c1904b7,Cosino de Abbati,—author—>,e645673f-0830-4c1c-a2a2-c4d075e263eb,"Cosino de Abbati, filza 1, nr. ---",
3ec5ce17-8fcb-44f9-84fb-fe114c1904b7,Cosino de Abbati,—author—>,cbb95a94-84a7-4768-9b48-ed551460f30b,"Cosino de Abbati, filza 1, nr. ---",
3ec5ce17-8fcb-44f9-84fb-fe114c1904b7,Cosino de Abbati,—author—>,c0d384b0-9671-48df-addb-a809f4931221,"Cosino de Abbati, filza 1, nr. ---",
3ec5ce17-8fcb-44f9-84fb-fe114c1904b7,Cosino de Abbati,—author—>,a0304c4d-7728-44f7-a59d-6033a200969a,"Cosino de Abbati, filza 1, nr. ---",
3ec5ce17-8fcb-44f9-84fb-fe114c1904b7,Cosino de Abbati,—author—>,83bc77d5-f575-415c-a19b-ba713c849fa3,"Cosino de Abbati, filza 1, nr. ---",
3ec5ce17-8fcb-44f9-84fb-fe114c1904b7,Cosino de Abbati,—author—>,7117a303-a441-4c69-8576-a9bf97d257ba,"Cosino de Abbati, filza 1, nr. ---",
3ec5ce17-8fcb-44f9-84fb-fe114c1904b7,Cosino de Abbati,—author—>,6ceeed6a-98c7-4036-a8a7-8f2efde21f35,"Cosino de Abbati, filza 1, nr. ---",
3ec5ce17-8fcb-44f9-84fb-fe114c1904b7,Cosino de Abbati,—author—>,632ad64a-9e4a-4ff2-9a2b-5f61db9c9ea1,"Cosino de Abbati, filza 1, nr. ---",
3ec5ce17-8fcb-44f9-84fb-fe114c1904b7,Cosino de Abbati,—author—>,3ace20f5-54d3-4f49-8e82-91e75aae94ad,"Cosino de Abbati, filza 1, nr. ---",
3ec5ce17-8fcb-44f9-84fb-fe114c1904b7,Cosino de Abbati,—author—>,161c745a-2a19-41ad-8994-676a346667f7,"Cosino de Abbati, filza 1, nr. ---",
d7eae6af-e383-48e3-95c5-190629efe96b,Cristoforo de Rapallo,—author—>,f110e043-9e16-4fd4-a1f2-99a9ab96e88e,"Cristoforo de Rapallo, filza 6, nr. 412",
5979e254-0559-445e-8d28-acd207c47908,Cristoforo Rollero,—author—>,bbed6c15-57ce-44f2-b577-09942042a059,"Cristoforo Rollero, filza 4, nr. ---",
f83c8891-0237-46e6-bbc6-d28976148705,Emmanuele Granello,—author—>,e8698fa1-ea3d-4922-bb38-ee533bd4da79,"Emmanuelle Granello, filza 2, nr. 36",
f83c8891-0237-46e6-bbc6-d28976148705,Emmanuele Granello,—author—>,16a16340-34e1-41eb-a4a4-7a576ade8f7a,"Emmanuelle Granello, filza 1, nr. 269",
f7257240-5435-4736-9c4f-ea2667633dda,Giacomo de Camulio,—author—>,d44fe87d-2529-4754-8d4b-7b8cebee1264,"Giacomo de Camulio, filza 7, nr. 271",
d531a40e-11b3-4045-b5f5-bc9ce73b3fe9,Giacomo Rondanina,—author—>,de8c2f60-3ca1-4fda-95e4-5bf16a1c4772,"Giacomo Rondanina, filza 1, nr. 229",
88dae790-854f-45f3-93db-63d2b6b79b5a,Giovanni Balbi,—author—>,ed78e0d4-1136-4e4d-9cce-3a2313575923,"Giovanni Balbi, filza 1, series I, nr. 427 (formerly nr. 318)",
88dae790-854f-45f3-93db-63d2b6b79b5a,Giovanni Balbi,—author—>,e91219a5-71d7-4e61-89ae-881a23082679,"Giovanni Balbi, filza 1, series I, nr. 318",
88dae790-854f-45f3-93db-63d2b6b79b5a,Giovanni Balbi,—author—>,bcab6283-024e-4e40-ba78-7eb9e4277e09,"Giovanni Balbi, filza 1, series I, nr. 467 (formerly nr. 338)",
88dae790-854f-45f3-93db-63d2b6b79b5a,Giovanni Balbi,—author—>,a145dca2-a71c-4dd5-a747-fef6454966f9,"Giovanni Balbi, filza 1, series I, nr. 410 (formerly nr. 317)",
88dae790-854f-45f3-93db-63d2b6b79b5a,Giovanni Balbi,—author—>,88cd7f25-0f9c-43af-8bbd-6d1a94e6cf54,"Giovanni Balbi, filza 1, series I, nr. 328 (formerly nr. 334)",
88dae790-854f-45f3-93db-63d2b6b79b5a,Giovanni Balbi,—author—>,863f1c06-fc94-4bcf-a6a4-25e49c86e0be,"Giovanni Balbi, filza 1, series I, nr. 326 (formerly nr. 216)",
88dae790-854f-45f3-93db-63d2b6b79b5a,Giovanni Balbi,—author—>,74d26707-6c71-422f-ad7b-fbd856ddcd0b,"Giovanni Balbi, filza 1, series I, nr. 211 (formerly nr. 149)",
88dae790-854f-45f3-93db-63d2b6b79b5a,Giovanni Balbi,—author—>,71a2162f-8c89-400d-8b80-ffcdd64bb6c5,"Giovanni Balbi, filza 1, series I, nr. 288 (formerly nr. 248)",
88dae790-854f-45f3-93db-63d2b6b79b5a,Giovanni Balbi,—author—>,642b80be-c08b-47b8-900f-884c324235e6,"Giovanni Balbi, filza 1, series I, nr. 217 (formerly nr. 160)",
88dae790-854f-45f3-93db-63d2b6b79b5a,Giovanni Balbi,—author—>,55816351-6e95-4cbe-b012-fcad3b28b678,"Giovanni Balbi, filza 1, series I, nr. 281 (formerly nr. 35)",
88dae790-854f-45f3-93db-63d2b6b79b5a,Giovanni Balbi,—author—>,4949daaa-b839-45d7-9f75-590c5fee5e35,"Giovanni Balbi, filza 1, series I, nr. 322 (formerly nr. 230)",
88dae790-854f-45f3-93db-63d2b6b79b5a,Giovanni Balbi,—author—>,4582eb22-d937-48bc-8a60-8730159a89f3,"Giovanni Balbi, filza 1, series I, nr. 336 (formerly nr. 245)",
88dae790-854f-45f3-93db-63d2b6b79b5a,Giovanni Balbi,—author—>,3c15f94b-7c2c-435a-8ce7-d121143aaf64,"Giovanni Balbi, filza 1, series I, nr. 315 (formerly nr. 222)",
88dae790-854f-45f3-93db-63d2b6b79b5a,Giovanni Balbi,—author—>,31307d9a-273a-4b3b-985d-840a34c28dd4,"Giovanni Balbi, filza 1, series I, nr. 243 (formerly nr. 17)",
88dae790-854f-45f3-93db-63d2b6b79b5a,Giovanni Balbi,—author—>,27f839fe-432c-48ce-81a9-b7b6cb414f16,"Giovanni Balbi, filza 1, series I, nr. 308 (formerly nr. 247)",
88dae790-854f-45f3-93db-63d2b6b79b5a,Giovanni Balbi,—author—>,109f39b8-87b7-4c3d-8345-e4551b264de4,"Giovanni Balbi, filza 1, series I, nr. --- (formerly nr. 384)",
ee99198b-b576-40fe-8cd4-3d77490a222f,Giovanni Battista Foglietta,—author—>,c748ccd0-b68a-48c1-8ed1-fd1990f273f3,"Giovanni Battista Foglietta, filza 3, nr. 142",
ee99198b-b576-40fe-8cd4-3d77490a222f,Giovanni Battista Foglietta,—author—>,c2294544-ff0d-4217-ac20-c106368389d1,"Giovanni Battista Foglietta, filza 1, nr. ---",
ee99198b-b576-40fe-8cd4-3d77490a222f,Giovanni Battista Foglietta,—author—>,9337de8b-24a0-468d-a7b1-69cfb15e1b96,"Giovanni Battista Foglietta, filza 2, nr. ---",
e4a3ee9e-5ae1-45e8-9aa4-f3754742bd1a,Giovanni Costa,—author—>,e874744e-4218-4e63-a308-c2f7f3d1ce87,"Giovanni Costa, filza 2, nr. 511",
e4a3ee9e-5ae1-45e8-9aa4-f3754742bd1a,Giovanni Costa,—author—>,87ca9900-d540-4d93-949e-7a233a54505f,"Giovanni Costa, filza 3, nr. ---",
e4a3ee9e-5ae1-45e8-9aa4-f3754742bd1a,Giovanni Costa,—author—>,4abc9553-b05b-4a97-b77f-4bc0babd4665,"Giovanni Costa, filza 7, nr. 794",
e4a3ee9e-5ae1-45e8-9aa4-f3754742bd1a,Giovanni Costa,—author—>,3a1cc542-e22d-4cad-a806-fe548846d6ff,"Giovanni Costa, filza 8, nr. 148",
e4a3ee9e-5ae1-45e8-9aa4-f3754742bd1a,Giovanni Costa,—author—>,11a846d0-1db0-46cf-90a6-06ac8dc6d5d8,"Giovanni Costa, filza 5, nr. ---",
e4a3ee9e-5ae1-45e8-9aa4-f3754742bd1a,Giovanni Costa,—author—>,00f4744a-6756-465c-bc25-20493aeaaaf8,"Giovanni Costa, filza 8, nr. 51",
51f1a507-58aa-4d23-ae49-8fc76d812240,Giovanni Danove,—author—>,e4978a54-76d6-455c-b864-2c82564dd72b,"Giovanni Danove, filza 2, nr. 415",
51f1a507-58aa-4d23-ae49-8fc76d812240,Giovanni Danove,—author—>,e3d9ea1b-9551-454e-adcd-df67ddadcedd,"Giovanni Danove, filza 1, nr. 93",
51f1a507-58aa-4d23-ae49-8fc76d812240,Giovanni Danove,—author—>,df9eb7b4-469f-4dd4-ad68-950eb694a517,"Giovanni Danove, filza 2, nr. 580",
51f1a507-58aa-4d23-ae49-8fc76d812240,Giovanni Danove,—author—>,da9e2d32-4d5b-4b6d-bfde-4c5d9dab486e,"Giovanni Danove, filza 1, nr. 338",
51f1a507-58aa-4d23-ae49-8fc76d812240,Giovanni Danove,—author—>,d8cc2ff9-cc31-4359-bfbc-5c7fff5a14dc,"Giovanni Danove, filza 3, nr. 202",
51f1a507-58aa-4d23-ae49-8fc76d812240,Giovanni Danove,—author—>,ca6d97dd-bfab-4289-bea2-f6c0d07d3ec6,"Giovanni Danove, filza 3, nr. 248",
51f1a507-58aa-4d23-ae49-8fc76d812240,Giovanni Danove,—author—>,c504fb89-8f44-4f1d-84c7-c5e19d528a93,"Giovanni Danove, filza 2, nr. 558",
51f1a507-58aa-4d23-ae49-8fc76d812240,Giovanni Danove,—author—>,71ce8bb8-13ee-462e-b3a4-4d42158cbac8,"Giovanni Danove, filza 1, nr. 139",
51f1a507-58aa-4d23-ae49-8fc76d812240,Giovanni Danove,—author—>,71b1fab8-4c02-4959-821f-84c31d782973,"Giovanni Danove, filza 2, nr. 404",
51f1a507-58aa-4d23-ae49-8fc76d812240,Giovanni Danove,—author—>,6b4ca5ac-622f-46c4-a525-9227117a8e2e,"Giovanni Danove, filza 1, nr. 195",
51f1a507-58aa-4d23-ae49-8fc76d812240,Giovanni Danove,—author—>,33c99376-31d2-4e07-826f-9ed1d3441139,"Giovanni Danove, filza 3, nr. 160",
51f1a507-58aa-4d23-ae49-8fc76d812240,Giovanni Danove,—author—>,266a9b64-d34f-4fc6-8c93-22ef1a84eb27,"Giovanni Danove, filza 3, nr. 266",
51f1a507-58aa-4d23-ae49-8fc76d812240,Giovanni Danove,—author—>,25c59295-8218-46ff-beaa-0444f257d3d3,"Giovanni Danove, filza 2, nr. 347",
51f1a507-58aa-4d23-ae49-8fc76d812240,Giovanni Danove,—author—>,10493b06-4663-4a64-9a9c-b45e593fc31a,"Giovanni Danove, filza 1, nr. 330",
51f1a507-58aa-4d23-ae49-8fc76d812240,Giovanni Danove,—author—>,0e07188f-35be-4379-9508-fb4868789b34,"Giovanni Danove, filza 1, nr. 275",
51f1a507-58aa-4d23-ae49-8fc76d812240,Giovanni Danove,—author—>,095bf6ee-8d11-4a53-bb3b-197e36aa9605,"Giovanni Danove, filza 1, nr. 169",
bcb79a1a-c2e8-42f1-9f5a-38a143a67307,Giovanni de Allegro,—author—>,b9f871df-2aa3-484c-9a25-11811f9f8b2c,"Giovanni de Allegro, reg. 2, 1400-1407, fol. 1r-v",
bcb79a1a-c2e8-42f1-9f5a-38a143a67307,Giovanni de Allegro,—author—>,94e350a0-5c77-425c-b193-d240c2598b5d,"Giovanni de Allegro, reg. 2, 1400-1407, fol. 36r-v",
bcb79a1a-c2e8-42f1-9f5a-38a143a67307,Giovanni de Allegro,—author—>,6b88707a-d1f0-44fd-8ee8-7cf0c8622bec,"Giovanni de Allegro, reg. 3, 1408-1428, fol. 139r-v",
bcb79a1a-c2e8-42f1-9f5a-38a143a67307,Giovanni de Allegro,—author—>,640a5d64-4e39-4e52-b5c0-f04f2ff605c5,"Giovanni de Allegro, reg. 2, 1400-1407, fol. 181r-v",
7ce9e1ed-5d2f-4322-aeb7-e7791a19031e,Giovanni de Recco,—author—>,87eb8273-9963-4674-ac36-6e1fcd13e3ef,"Giovanni de Recco, filza 1. nr. 46",
3e74de1c-121f-4d3d-acb1-5bc6fe40e09c,Giovanni Labaino,—author—>,da2bde7e-8634-4d1f-b98e-3771fd01106a,"Giovanni Labaino, filza 10, nr. 68",
3e74de1c-121f-4d3d-acb1-5bc6fe40e09c,Giovanni Labaino,—author—>,92f80cce-5e6c-4fcb-a51e-a3fc4555d04a,"Giovanni Labaino, filza 10, nr. 67",
3e74de1c-121f-4d3d-acb1-5bc6fe40e09c,Giovanni Labaino,—author—>,8993891e-02a5-49a6-a3ab-d2b4c653db56,"Giovanni Labaino, filza 10, nr. 66",
424bd22e-ca8b-41d6-a42e-bcb1d2a2996e,Giovanni Loggia,—author—>,57296f55-c289-425f-9757-b79f73169d77,"Giovanni Loggia, filza 1, nr. 126",
424bd22e-ca8b-41d6-a42e-bcb1d2a2996e,Giovanni Loggia,—author—>,48c1e9ec-08cd-4558-b930-b5ff88827262,"Giovanni Loggia, filza 1, nr. 135",
424bd22e-ca8b-41d6-a42e-bcb1d2a2996e,Giovanni Loggia,—author—>,0d873d30-d5cd-4cac-9948-35fa9bf7f0df,"Giovanni Loggia, filza 1, nr. 120",
e6f0c80c-3e1b-40e9-8a3a-1950efa90bb6,Giovanni Parisola,—author—>,b5fbe92c-5b07-4b6a-8976-78d304e7f0a5,"Giovanni Parisola, filza 6, nr. 408",
d8b76ffe-3253-48d9-9328-bfa6d0e6c719,Girolamo Loggia,—author—>,701b5e5f-a85c-48c2-8f45-3974a26d7f3a,"Gerolamo Loggia, filza 4, series II, nr. ---",
d8b76ffe-3253-48d9-9328-bfa6d0e6c719,Girolamo Loggia,—author—>,565cfe07-f09c-41f2-8336-dd1f3a4ecedc,"Gerolamo Loggia, filza 3, series ---, nr. 138",
d8b76ffe-3253-48d9-9328-bfa6d0e6c719,Girolamo Loggia,—author—>,1d5e1b39-b9a8-4d65-974a-b5e3427cfd7c,"Gerolamo Loggia, filza 4, series ---, nr. ---",
d8b76ffe-3253-48d9-9328-bfa6d0e6c719,Girolamo Loggia,—author—>,14ffb4ca-a6a2-4394-b5bd-2e2e9004acef,"Gerolamo Loggia, filza 3, series ---, nr. 288",
58fcf64f-9636-45cc-adf8-35cbb550026c,Giuliano Canella,—author—>,effb3bb0-da51-4480-8cf1-581ab64e2e1a,"Giuliano Canella, register 2, volume I, 1408-1410, fol. 191",
58fcf64f-9636-45cc-adf8-35cbb550026c,Giuliano Canella,—author—>,ce1b0387-eefa-45ae-bcf5-12624560b037,"Giuliano Canella, register 5, 1415-1417, fol. 404",
58fcf64f-9636-45cc-adf8-35cbb550026c,Giuliano Canella,—author—>,bcd9f2e7-ab06-4e6c-bc54-f1872321ce50,"Giuliano Canella, register 5, 1415-1417, fol. 277",
58fcf64f-9636-45cc-adf8-35cbb550026c,Giuliano Canella,—author—>,b97033ad-7b91-43c2-bc4b-2be811d03dff,"Giuliano Canella, register 6, 1418-1421, fol. 77",
58fcf64f-9636-45cc-adf8-35cbb550026c,Giuliano Canella,—author—>,b7c84d47-3ed7-409f-bc08-91f2febf0af3,"Giuliano Canella, register 5, 1415-1417, fol. 117",
58fcf64f-9636-45cc-adf8-35cbb550026c,Giuliano Canella,—author—>,b3f1d703-10f3-4022-a2f9-e827c139efa1,"Giuliano Canella, register 2, volume II, 1410-1411, fol. 36",
58fcf64f-9636-45cc-adf8-35cbb550026c,Giuliano Canella,—author—>,b346ded3-7e82-43f3-b35b-915b9897caf8,"Giuliano Canella, register 5, 1415-1417, fol. 311",
58fcf64f-9636-45cc-adf8-35cbb550026c,Giuliano Canella,—author—>,9325be83-15c4-4c8b-b6a7-4d1a174c0775,"Giuliano Canella, register 2, volume, II, 1410-1411, fol. 56",
58fcf64f-9636-45cc-adf8-35cbb550026c,Giuliano Canella,—author—>,8bec9c21-e2b7-4da5-8c0d-74683df4aa7b,"Giuliano Canella, register 3, 1412-1413, fol. 292",
58fcf64f-9636-45cc-adf8-35cbb550026c,Giuliano Canella,—author—>,74a3729e-4fa3-4652-9ab2-2c19293d17a8,"Giuliano Canella, register 5, 1415-1417, fol. 550",
58fcf64f-9636-45cc-adf8-35cbb550026c,Giuliano Canella,—author—>,715e26f7-3114-4d26-a0cd-d86369b89b23,"Giuliano Canella, register 3, 1412-1413, fol. 249",
58fcf64f-9636-45cc-adf8-35cbb550026c,Giuliano Canella,—author—>,6b291616-3259-4197-b6ae-e87eb80a621d,"Giuliano Canella, register 2, volume II, 1410-1411, fol. 114",
58fcf64f-9636-45cc-adf8-35cbb550026c,Giuliano Canella,—author—>,62cecf52-f2ab-47bb-87ab-55d015a63fbd,"Giuliano Canella, register 5, 1415-1417, fol. 251",
58fcf64f-9636-45cc-adf8-35cbb550026c,Giuliano Canella,—author—>,5350d0c9-acfa-4078-8c1f-c073a71d53a6,"Giuliano Canella, register 2, volume II, 1410-1411, fol. 35",
58fcf64f-9636-45cc-adf8-35cbb550026c,Giuliano Canella,—author—>,4cb9963d-96ef-4794-95b4-524e7828b0c6,"Giuliano Canella, register 5, 1415-1417, fol. 295",
58fcf64f-9636-45cc-adf8-35cbb550026c,Giuliano Canella,—author—>,38e23b87-6164-45ab-a7ff-a0efb62285d1,"Giuliano Canella, register 3, 1412-1413, fol. 47",
58fcf64f-9636-45cc-adf8-35cbb550026c,Giuliano Canella,—author—>,19d5ccf1-d552-41e9-9cf8-badb416ad1d5,"Giuliano Canella, register 5, 1415-1417, fol. 185",
58fcf64f-9636-45cc-adf8-35cbb550026c,Giuliano Canella,—author—>,0b40372e-befb-474c-b802-3edc5140f5e0,"Giuliano Canella, register 4, 1414-1415, fol. 89",
58fcf64f-9636-45cc-adf8-35cbb550026c,Giuliano Canella,—author—>,0a5092d0-b618-427b-bd1d-6302460e2369,"Giuliano Canella, register 5, 1415-1417, fol. 342",
96f2e7d6-05c7-4ab7-9b52-bc909ea30f60,Gregorio Labaino,—author—>,55903580-04bf-4873-ab80-7528a1dc332d,"Gregorio Labaino, filza 4, nr. ---",
8cefca29-0d4e-4df0-bb0c-0dfb3b82223e,Gregorio Panissaro,—author—>,62c7f0d2-7f39-4062-a9b8-5840431bfbb2,"Gregorio Panissaro, filza 1, nr. 70",
8cefca29-0d4e-4df0-bb0c-0dfb3b82223e,Gregorio Panissaro,—author—>,3de5ac5c-e3b4-457f-aceb-d538e3fc9655,"Gregorio Panissaro, filza 1, dated 1404 march 23",
b65be120-8ef0-428c-b14d-ffa1d473bd4e,Guirardo Brevei,—author—>,688777e0-b453-46a5-9d93-e950cbac2e7c,"Guirardo Brevei, filza 2, nr. 36",
b49db3e8-fceb-4544-9574-443c11d29ea2,Lazzaro Raggi,—author—>,f5653bb7-aaa2-47c9-aee3-8ece6398da61,"Lazzaro Raggi, filza 5, nr. 401",
b49db3e8-fceb-4544-9574-443c11d29ea2,Lazzaro Raggi,—author—>,b3e9608b-9b83-4846-a768-86dd3dd08729,"Lazzaro Raggi, filza 4, series II, nr. 84",
b49db3e8-fceb-4544-9574-443c11d29ea2,Lazzaro Raggi,—author—>,b0b74bd5-0480-4611-b41c-e1c7edfef0b5,"Lazzaro Raggi, filza 8, nr. 90",
b49db3e8-fceb-4544-9574-443c11d29ea2,Lazzaro Raggi,—author—>,ab709740-b3c8-4c86-a63e-ba88aa45a29e,"Lazzaro Raggi, filza 6, nr. 12",
b49db3e8-fceb-4544-9574-443c11d29ea2,Lazzaro Raggi,—author—>,5ed73cce-212e-458d-ad63-cc2f1268c982,"Lazzaro Raggi, filza 12, nr. 711",
b49db3e8-fceb-4544-9574-443c11d29ea2,Lazzaro Raggi,—author—>,35981cfd-c7a5-4d0e-81ab-4fcd8ef236fb,"Lazzaro Raggi, filza 4, series II, nr. 216",
b49db3e8-fceb-4544-9574-443c11d29ea2,Lazzaro Raggi,—author—>,0b84c3c4-37ee-47df-83a7-1314ee7b1f07,"Lazzaro Raggi, filza 7, nr. 401",
4aff05b8-663d-4c00-a157-28d541a1d2c8,Leonardo Parisola,—author—>,a81ed1f8-a8b3-41ef-8e89-6a9f73c2e686,"Leonardo Parisola, filza 3, nr. 317",
114bb456-e4db-42db-a1d0-8e66f53996b4,Lorenzo Costa,—author—>,e48e98ae-75d1-4894-9297-e4521b545757,"Lorenzo Costa, filza 7, nr. 27",
114bb456-e4db-42db-a1d0-8e66f53996b4,Lorenzo Costa,—author—>,8406512b-2a12-4cfa-a104-819d6452b74c,"Lorenzo Costa, filza 15, nr. 309",
114bb456-e4db-42db-a1d0-8e66f53996b4,Lorenzo Costa,—author—>,6e34af4a-5a31-445b-b177-cbf7c304a4b3,"Lorenzo Costa, filza 10, nr. 266",
114bb456-e4db-42db-a1d0-8e66f53996b4,Lorenzo Costa,—author—>,3c8b54cd-fe0e-4708-8701-77ed29260507,"Lorenzo Costa, filza 14, nr. 18",
114bb456-e4db-42db-a1d0-8e66f53996b4,Lorenzo Costa,—author—>,17e0b6e8-5e5d-4058-92e4-fdae2c25044b,"Lorenzo Costa, filza 7, nr. 125",
114bb456-e4db-42db-a1d0-8e66f53996b4,Lorenzo Costa,—author—>,0d4470a7-7c8e-4be5-b32e-4b3124b2d0cd,"Lorenzo Costa, filza 17, nr. 98",
32b863a7-3105-4916-bd0e-91123b8c175d,Lorenzo de Villa,—author—>,c8f4abbc-649d-40ef-8568-e4a530651cca,"Lorenzo de Villa, filza 2, nr. 82",
605ffd2a-2117-4ffc-87a6-63bcfb9c0696,Lorenzo Stella,—author—>,fb3dca1d-990d-499f-86c3-c08241203e2f,"Lorenzo Stella, filza 1, nr. 74 (formerly nr. 73)",
605ffd2a-2117-4ffc-87a6-63bcfb9c0696,Lorenzo Stella,—author—>,dae176f9-f1a0-4847-8442-913384c0d376,"Lorenzo Stella, filza 1, nr. 62 (formerly nr. 77)",
605ffd2a-2117-4ffc-87a6-63bcfb9c0696,Lorenzo Stella,—author—>,c0f05cdc-61a4-4d97-b63d-094a8cd53ab8,"Lorenzo Stella, filza 1, nr. 33",
605ffd2a-2117-4ffc-87a6-63bcfb9c0696,Lorenzo Stella,—author—>,c06c1568-a66d-4aaf-80e3-df3b596e499e,"Lorenzo Stella, filza 1, nr. 56",
605ffd2a-2117-4ffc-87a6-63bcfb9c0696,Lorenzo Stella,—author—>,bf38b9d4-c334-4b26-82fb-fa341b2097c7,"Lorenzo Stella, filza 1, nr. 118",
605ffd2a-2117-4ffc-87a6-63bcfb9c0696,Lorenzo Stella,—author—>,8d6a463c-2b18-4049-ac91-d7c450dfb90a,"Lorenzo Stella, filza 1, nr. 71 (formerly nr. 70)",
605ffd2a-2117-4ffc-87a6-63bcfb9c0696,Lorenzo Stella,—author—>,870257cf-3589-47fd-b6f2-e34058e8d432,"Lorenzo Stella, filza 1, nr. 125",
605ffd2a-2117-4ffc-87a6-63bcfb9c0696,Lorenzo Stella,—author—>,60715e80-3b96-4455-afd4-4c70234f2e13,"Lorenzo Stella, filza 1, nr. 105",
605ffd2a-2117-4ffc-87a6-63bcfb9c0696,Lorenzo Stella,—author—>,2f9dbaae-d88b-4ef3-bd93-995d4e4d1802,"Lorenzo Stella, filza 1, nr. 70 (formerly nr. 69)",
605ffd2a-2117-4ffc-87a6-63bcfb9c0696,Lorenzo Stella,—author—>,0b84859a-c04d-478e-b3c6-af1a93f99c9f,"Lorenzo Stella, filza 1, nr. 73 (formerly nr. 72)",
06a6a470-f32d-42ab-af46-88db2b0068e1,Luca Torre,—author—>,b5e75a97-d35d-4a07-b48e-22865b2a832d,"Luca Torre, filza 1, nr. ---",
06a6a470-f32d-42ab-af46-88db2b0068e1,Luca Torre,—author—>,a04844e7-df42-4ee9-96fe-f0fb34d72d0d,"Luca Torre, filza 3, nr. ---",
06a6a470-f32d-42ab-af46-88db2b0068e1,Luca Torre,—author—>,89658cd7-d139-4425-afd7-43b3431e0626,"Luca Torre, filza 4, nr. ---",
06a6a470-f32d-42ab-af46-88db2b0068e1,Luca Torre,—author—>,3bc6d2a3-60ad-461d-83a6-4e0f940cafa6,"Luca Torre, filza 6, nr. ---",
d6ef711e-8cf9-46f2-a25d-b2f381537792,Luchino de Porta,—author—>,f5c05cd8-a622-4735-8364-3b991f650fd5,"Domenico de Algario, filza 1, series I, nr. 41",
d6ef711e-8cf9-46f2-a25d-b2f381537792,Luchino de Porta,—author—>,e52808be-ffdb-499d-9b17-44da827d2e46,"Domenico de Algario, filza 1, series I, nr. 5",
d6ef711e-8cf9-46f2-a25d-b2f381537792,Luchino de Porta,—author—>,d5ca2463-7bf0-4459-82d5-1dbc22185c52,"Domenico de Algario, filza 1, series I, nr. 18",
d6ef711e-8cf9-46f2-a25d-b2f381537792,Luchino de Porta,—author—>,c70444bd-35f8-456d-b1ee-443de8092d33,"Domenico de Algario, filza 1, series I, nr. 15",
d6ef711e-8cf9-46f2-a25d-b2f381537792,Luchino de Porta,—author—>,bf29b563-1f34-4ea4-ba8c-b086e5e7e09a,"Domenico de Algario, filza 1, series I, nr. 56a",
d6ef711e-8cf9-46f2-a25d-b2f381537792,Luchino de Porta,—author—>,beb85c5e-0930-402b-a7b9-f104ae8ef6be,"Domenico de Algario, filza 1, series I, nr. 46",
d6ef711e-8cf9-46f2-a25d-b2f381537792,Luchino de Porta,—author—>,b97f0c46-d41f-401d-9842-6c5ab036599c,"Domenico de Algario, filza 1, series I, nr. 65a",
d6ef711e-8cf9-46f2-a25d-b2f381537792,Luchino de Porta,—author—>,ab09ff13-6da9-47c3-aac0-eb5ab1b0b3c9,"Domenico de Algario, filza 1, series I, nr. 56",
d6ef711e-8cf9-46f2-a25d-b2f381537792,Luchino de Porta,—author—>,a4a0d92a-a66e-45ef-a6bf-1d770dcabea2,"Domenico de Algario, filza 1, series I, nr. 46",
d6ef711e-8cf9-46f2-a25d-b2f381537792,Luchino de Porta,—author—>,98d47022-2aa3-4e09-9766-f64657e725e0,"Domenico de Algario, filza 1, series I, nr. 9",
d6ef711e-8cf9-46f2-a25d-b2f381537792,Luchino de Porta,—author—>,975260af-b0d1-45bb-9d03-1426887e2a94,"Domenico de Algario, filza 1, series I, nr. 37",
d6ef711e-8cf9-46f2-a25d-b2f381537792,Luchino de Porta,—author—>,8b6a98b4-d15a-4f97-8d47-f8dee77b3965,"Domenico de Algario, filza 1, series I, nr. 32",
d6ef711e-8cf9-46f2-a25d-b2f381537792,Luchino de Porta,—author—>,7db2b551-4f8a-4069-a71c-51984c961033,"Domenico de Algario, filza 1, series I, nr. 40",
d6ef711e-8cf9-46f2-a25d-b2f381537792,Luchino de Porta,—author—>,6a315402-1d95-41f6-9dea-4fd39c8226a9,"Domenico de Algario, filza 1, series I, nr. 19",
d6ef711e-8cf9-46f2-a25d-b2f381537792,Luchino de Porta,—author—>,3ab84ac8-4f79-4e09-bf6a-1aed49f07593,"Domenico de Algario, filza 1, series I, nr. 45",
d6ef711e-8cf9-46f2-a25d-b2f381537792,Luchino de Porta,—author—>,2f8d9b3e-09d3-42b9-bccb-aee785931b32,"Domenico de Algario, filza 1, series I, nr. 65",
d6ef711e-8cf9-46f2-a25d-b2f381537792,Luchino de Porta,—author—>,233ebf39-c838-4e93-9aa8-2672f57bb20a,"Domenico de Algario, filza 1, series I, nr. 39",
d6ef711e-8cf9-46f2-a25d-b2f381537792,Luchino de Porta,—author—>,1bcc1f0e-50db-4c8a-b8ce-8c4d0f802937,"Domenico de Algario, filza 1, series I, nr. 58",
e926f8e5-4e3c-406a-a6c3-b121bd573d63,Martino Brignole,—author—>,da6ee27d-50e3-4526-a562-27b128a65ed3,"Martino Brignole, filza 2, nr. 671",
