Omeka ID,cidoc-crm:P149_is_identified_by,name_pedigree,name_source,edgeName,cidoc-crm:P152_has_parent,UUID-target,name_target
24132,d38db898-243b-477b-9615-61f6898b5243,Bonifacio Lomellini q. Antoniotto,Bonifacio Lomellini,—hasFather—>,23981,6277773f-45f8-48e3-8ccd-8444263a6c9e,Antoniotto Lomellini
24131,015408dc-f458-4dc3-8d2e-604d9c602d77,Bonifacio Lomellini q. Pietrino,Bonifacio Lomellini,—hasFather—>,25022,2cc1be33-1085-403c-b90f-b19e3907c8b4,Pietrino Lomellini
25227,6a9024f0-0a76-483c-bec7-5e8938895874,Bonvassallo da Lumbello q. Vassallo da,Bonvassallo da Lumbello,—hasFather—>,25239,38b19c98-fbfa-4256-bed9-773def580e23,Vassallo da Lumello
24133,51226acd-b6bd-4a4c-8859-6784ffef1274,Bonvassallo Lomellini q. Andrea,Bonvassallo Lomellini,—hasFather—>,23928,146d9e63-06fa-421a-aba4-3371883b7eff,Andrea Lomellini
24135,e59079a5-51ef-49a0-b5e8-cce3ee80eba0,Bonvillano Lomellini q. Lomellino,Bonvillano Lomellini,—hasFather—>,24680,f46e3088-9f1d-4d0d-a8c0-d00373b46717,Lomellino Lomellini
24134,7af52484-e9e1-4d96-a5b4-fa219186c06c,Bonvillano Lomellini q. Niccolò,Bonvillano Lomellini,—hasFather—>,24871,4d021e68-6528-458d-9302-53fa1cc94fc6,Niccolò Lomellini
25291,ef24a239-05e5-4d82-97fd-890c5f06aeb4,Brancaleone de Marini q. Niccolò de,Brancaleone de Marini,—hasFather—>,25320,00326142-1aed-4d27-a0d9-8af17a795aee,Niccolò de Marini
23357,f60f83dc-a4a4-49e5-8ac3-8f38ae407696,Brancaleone Doria q. Battista,Brancaleone Doria,—hasFather—>,23351,b832f69c-4298-4b0d-a695-3bd4bc9e5143,Battista Doria
23539,837dc9a4-6bd8-441c-ae07-04c086748bbf,Brancaleone Gentile Pignoli q. Francesco,Brancaleone Gentile Pignoli,—hasFather—>,23548,cab6e00c-4cf0-46b7-9132-a5b22882f48c,Francesco Gentile Pignoli
23618,52ee2d67-09bf-4084-a39a-0c75ddbef05f,Brancaleone Grillo q. Giovanni,Brancaleone Grillo,—hasFather—>,23626,cec35b29-2d08-44fd-9d81-37084705c183,Giovanni Grillo
24136,ff5b8ebf-5b0d-49ff-aac9-1d68306b0e96,Brancaleone Lomellini q. Daniele,Brancaleone Lomellini,—hasFather—>,24254,8e2a79c6-e3bb-40d8-9203-7066409ef6a1,Daniele Lomellini
24137,7cae69fc-0599-4f8e-9c75-af1e15db9922,Brandaligia Lomellini q. Ughetto,Brandaligia Lomellini,—hasFather—>,25189,76dc5b66-25d5-4e8d-889d-54c75f9fe3e2,Ughetto Lomellini
23281,9ba0e919-ffdd-4421-b987-467d2609c743,Brandolina Cibo q. Percivale,Brandolina Cibo,—hasFather—>,23284,c74b70f4-5991-47e7-af72-ae3fe7a0cfec,Percivale Cibo
23192,e7c306d2-acbd-41c3-823e-60057831e6f6,Brigida Cattaneo q. Lazzaro,Brigida Cattaneo,—hasFather—>,23209,a6bee7ce-4137-4e8f-be33-08c28ccf45ec,Lazzaro Cattaneo
23068,c9cd3a09-dd07-43da-8a2a-8d0c680162e8,Brigida de Balestrino q. Biaggio de,Brigida de Balestrino,—hasFather—>,23067,0bba6e5f-f792-44be-bda2-334fd6e203fc,Biaggio de Balestrino
23660,f47e78b1-fccd-41cb-9ef0-4307a5cefbae,Brigida Grimaldi q. Cattaneo,Brigida Grimaldi,—hasFather—>,23662,14487d2b-6530-44cb-8963-707f6ae533c0,Cattaneo Grimaldi
24146,c4251f93-0623-4673-b490-7542ee91340f,Brigida Lomellini q. Battista,Brigida Lomellini,—hasFather—>,24074,8428ead4-29e9-4a64-9128-e0f58c165c08,Battista Lomellini
24147,df903e65-d760-4fc0-87e7-924291ba3b3f,Brigida Lomellini q. Benedetto,Brigida Lomellini,—hasFather—>,24104,276d0c2d-10e4-438b-b87f-6cf3675cd150,Benedetto Lomellini
24139,1ed28e25-d452-4658-9f37-5573d04380ce,Brigida Lomellini q. Cattaneo,Brigida Lomellini,—hasFather—>,24201,e51506cf-2b62-4a9d-abc8-42521527ec9f,Cattaneo Lomellini
24143,7125ce06-5197-4027-ae69-e4a90f043b49,Brigida Lomellini q. Damiano,Brigida Lomellini,—hasFather—>,24252,7f9d68e1-af44-4684-968f-fbd82723587e,Damiano Lomellini
24142,f54aa004-55f2-4ad5-a484-1e2647990276,Brigida Lomellini q. Giorgio,Brigida Lomellini,—hasFather—>,24453,9d8d46c1-e752-47bc-b440-8af90344fde9,Giorgio Lomellini
24140,654d9cc3-6491-4691-a864-73c8cd75e377,Brigida Lomellini q. Giovanni,Brigida Lomellini,—hasFather—>,24531,957ccd19-8136-41a8-9da6-2893e715ee22,Giovanni Lomellini
24138,c1108925-b23e-4d9b-908e-42b9c7328b3c,Brigida Lomellini q. Giovanni Battista,Brigida Lomellini,—hasFather—>,24470,af0193ef-e5de-4922-a1c6-51b1b82ced0d,Giovanni Battista Lomellini
24145,acfb46d3-53fe-4f09-985e-f12f9c0657bc,Brigida Lomellini q. Leonardo,Brigida Lomellini,—hasFather—>,24659,05f541cd-5e61-415e-8166-8bae6d59a44e,Leonardo Lomellini
24144,d3f903cf-abbe-4282-959f-941569f55dbf,Brigida Lomellini q. Leonardo,Brigida Lomellini,—hasFather—>,24660,06cc4236-169b-4f9e-851e-8b092a0a63a4,Leonardo Lomellini
24141,a4ba824e-39d1-420f-ad1c-07e0b535d9a2,Brigida Lomellini q. Leonello,Brigida Lomellini,—hasFather—>,24663,7b420cef-7ce8-487c-853c-d855b0b65122,Leonello Lomellini
24149,33cd9060-a5da-471c-b4dd-16f7ad415a3b,Brigida Lomellini q. Paride,Brigida Lomellini,—hasFather—>,24967,df1c45f9-9ea6-406d-a8ff-1ab5bb01e79a,Paride Lomellini
24148,cb27776b-2a62-4976-8033-eb44e673a983,Brigida Lomellini q. Percivale,Brigida Lomellini,—hasFather—>,25001,8d496046-8aa1-4512-9039-b0edbac3c414,Percivale Lomellini
25817,4741530e-b56b-46d2-9357-80a4e1ccb027,Brigida Usodimare q. Pietro,Brigida Usodimare,—hasFather—>,25833,a50c924e-09e2-4296-82f4-8474bcdc56aa,Pietro Usodimare
25816,868a0092-6352-4d4b-95f3-959b7e619b6e,Brigida Usodimare q. Simone,Brigida Usodimare,—hasFather—>,25835,223c1d9a-480e-473f-93e1-c8e0ce0edcfd,Simone Usodimare
23177,07a92e65-4222-432b-84d9-0daea191322f,Camilla de Cassina q. Pietro de,Camilla de Cassina,—hasFather—>,23178,37e8fbc5-bdf3-4c0b-8bad-f7eafb4763df,Pietro de Cassina
25358,4cd3df5e-0b79-4e58-9a5e-9dc59502b840,Camilla di Negro q. Negrone di,Camilla di Negro,—hasFather—>,25371,53126aa5-af5b-4505-adbf-12ab722f031e,Negrone di Negro
24152,a06a606d-082a-4ff6-b370-b6bcdbdfb35d,Camilla Lomellini q. Agostino,Camilla Lomellini,—hasFather—>,23893,a473981c-5b0d-4424-8c37-246b076b5cec,Agostino Lomellini
24153,2c9d4338-b4c4-4e96-a049-818a61e32acf,Camilla Lomellini q. Ambrogio,Camilla Lomellini,—hasFather—>,23912,09066f8e-a1b4-42da-95b2-82ccfe3835db,Ambrogio Lomellini
24150,cb9ccc03-acf2-4f24-9beb-8218f459d3fd,Camilla Lomellini q. Antoniotto,Camilla Lomellini,—hasFather—>,23977,f8077fb9-a352-4c90-b640-1b50b2f72d16,Antoniotto Lomellini
24151,e4b7f57a-6f04-4c66-8bd1-de4416f58f7d,Camilla Lomellini q. Paride,Camilla Lomellini,—hasFather—>,24965,c0f08915-d9a7-4af6-b569-acc33a7f6f61,Paride Lomellini
24154,f24c41f8-7566-4eda-8942-53b65c267540,Campiona Lomellini q. Oberto,Campiona Lomellini,—hasFather—>,24916,b7348bab-5c1e-40cf-b5a1-39f8ef5dbebe,Oberto Lomellini
23661,ae8839dc-ffee-43f1-ad1d-744b3701c50a,Carlo Grimaldi Oliva q. Giacomo,Carlo Grimaldi Oliva,—hasFather—>,23674,cdd442d4-f142-44af-8b38-2723fdd048c7,Giacomo Grimaldi Oliva
23728,ccaa86db-3ee1-47fd-9ea0-62dabceb412b,Carlo Imperiale q. Davide,Carlo Imperiale,—hasFather—>,23731,d02ca0ad-d36a-4e2a-a4a0-56dbe7a80b4c,Davide Imperiale
23763,437c0fc4-861e-4333-870b-ce5116e11246,Carlo Ittaliano Mignardi q. Girolamo,Carlo Ittaliano Mignardi,—hasFather—>,23781,83ddb9eb-99c7-4090-bc3d-d5d0d30ff607,Girolamo Ittaliano Mignardi
23828,5ed362ce-1368-48ae-9926-db9c84aff712,Carlo Lercari q. Domenico,Carlo Lercari,—hasFather—>,23830,810303a7-b2d9-45d4-88e1-aa02cc95e2ad,Domenico Lercari
24158,4b095513-a49b-4686-9ed5-b6b642eeae2e,Carlo Lomellini q. Agostino,Carlo Lomellini,—hasFather—>,23887,8dc6ac24-99f7-45cd-90e0-e68162c3afff,Agostino Lomellini
24167,028825e6-fc74-4c5c-853a-5693d573330e,Carlo Lomellini q. Bernardo,Carlo Lomellini,—hasFather—>,24107,095f80c6-0a6d-438a-8305-2043b83a8638,Bernardo Lomellini
24165,e888c57f-1430-40a7-8953-e85cac95b89b,Carlo Lomellini q. Bonifacio,Carlo Lomellini,—hasFather—>,24130,136d86e1-330a-405e-91a9-ea7305ed7851,Bonifacio Lomellini
24156,c9e9aa7c-2d99-4374-9ee3-74e6067b7c0f,Carlo Lomellini q. Emanuele,Carlo Lomellini,—hasFather—>,24291,1925ca9f-7714-46f3-b779-5ce1768d7e63,Emanuele Lomellini
24164,da381e3d-5664-49b2-b4a1-8536559a456d,Carlo Lomellini q. Francesco,Carlo Lomellini,—hasFather—>,24341,410cc170-cc8f-4fd9-8ab4-5339ecc8a9f7,Francesco Lomellini
24161,7a4d02a0-0bed-448e-8e60-c6ff0f8bf7d3,Carlo Lomellini q. Giacomo,Carlo Lomellini,—hasFather—>,24418,3d04afc5-cfff-4714-ac72-f99889b1035c,Giacomo Lomellini
24160,6cefb6e2-9e59-47dc-89b0-0416acc657df,Carlo Lomellini q. Giovanni Battista,Carlo Lomellini,—hasFather—>,24488,8c96a592-da6a-4285-8f4a-c6f9270cf3e4,Giovanni Battista Lomellini
24163,221085d3-435a-4d7c-99cc-b23ead553d89,Carlo Lomellini q. Lorenzo,Carlo Lomellini,—hasFather—>,24689,99723168-92cf-4e13-9e24-1ed37a09f8bc,Lorenzo Lomellini
24166,d7e89938-d357-4c36-81ef-abc2021d1d84,Carlo Lomellini q. Napoleone,Carlo Lomellini,—hasFather—>,24860,cb7e721c-ceb9-472d-8745-a780774d182b,Napoleone Lomellini
24157,7603d0e5-53f1-4b11-ba9a-07db0a9d5d38,Carlo Lomellini q. Sorleone,Carlo Lomellini,—hasFather—>,25102,7b909895-ccc0-44b3-b3f8-16155d7feabb,Sorleone Lomellini
24162,af9cb998-f127-48a7-ba13-e9acd39c570f,Carlo Lomellini q. Stefano,Carlo Lomellini,—hasFather—>,25115,9fbb5169-a638-4dd5-a4ca-1ee1814c7163,Stefano Lomellini
24159,03d744b8-b7f5-4dd2-8b49-31ab5d0115ad,Carlo Lomellini q. Vincenzo,Carlo Lomellini,—hasFather—>,25202,3a860bce-7a1b-4877-9895-00a02a2cb8c7,Vincenzo Lomellini
25559,5a77d2b8-747d-4a25-9798-a68057e0384f,Carlo Sauli q. Niccolò,Carlo Sauli,—hasFather—>,25562,12bc6947-47ca-4dcf-9a90-2c8285dbd4e2,Niccolò Sauli
25818,912b0ebf-2007-4c8e-b2c7-137e0f67b85e,Carlo Usodimare q. Antonio,Carlo Usodimare,—hasFather—>,25815,479f55e4-3969-471b-804e-94a346c67494,Antonio Usodimare
24168,ceb24af3-910b-4941-ad2a-595493734584,Carlotto Lomellini q. Angelo,Carlotto Lomellini,—hasFather—>,23945,039500c1-943a-4095-b467-38d29bc27196,Angelo Lomellini
24169,cc61474e-fdee-490f-aabc-e640d3e1a559,Cassandra Lomellini q. Niccolò,Cassandra Lomellini,—hasFather—>,24896,950807d9-5982-4aa9-bb43-016fe0818ffe,Niccolò Lomellini
23139,7cbc198a-d5d8-4011-9d2d-608780460810,Cassano Camilla q. Enrico,Cassano Camilla,—hasFather—>,23143,5e29aa7a-66be-4a9a-a6e1-01a0037e165f,Enrico Camilla
23358,dd8acb84-1466-4278-9275-4963e1dc7bd8,Cassano Doria q. Barnaba,Cassano Doria,—hasFather—>,23342,5c824872-afeb-4faf-b09e-4db627b9d02f,Barnaba Doria
24170,94ecf1a4-2535-4f47-b415-6c8a8d791652,Castellino Lomellini q. Abraino,Castellino Lomellini,—hasFather—>,23869,bb9e8b78-bfd8-49b1-8efb-90b04cfe9867,Abraino Lomellini
23071,982472cc-4af6-425d-8b4e-600c13312ee9,Caterina Barbavaria q. Pietro,Caterina Barbavaria,—hasFather—>,23072,d6aeca3a-04e0-4771-95aa-930b02b1d9dc,Pietro Barbavaria
23140,dc5209e7-6741-47cf-985b-7ed3850ae9b4,Caterina Camilla q. Domenico,Caterina Camilla,—hasFather—>,23142,2b24bf29-4bd0-46fa-8f69-ddbb7262ae34,Domenico Camilla q. Enrico
23193,b163a22e-1207-4730-aae3-ce1cee7fb75f,Caterina Cattaneo q. Baldassare,Caterina Cattaneo,—hasFather—>,23187,064a2bfe-b2d4-4f48-af91-ca3eeec1fc28,Baldassare Cattaneo
23288,f5b7d282-f214-4659-8e09-d5af4ecc49a3,Caterina Cicala q. Lancelotto,Caterina Cicala,—hasFather—>,23293,7b0cf051-3474-44c6-8b0a-7fcf7bff7433,Lancelotto Cicala
23168,207a161c-0485-425d-aaee-d9c9fbbd842d,Caterina de Carmandino q. Odoardo de,Caterina de Carmandino,—hasFather—>,23171,e4979407-5b99-460d-a965-007f5c60473c,Odoardo de Carmandino
25292,317196c2-6588-451d-9b0a-3678dd1fa08b,Caterina de Marini q. Alaone de,Caterina de Marini,—hasFather—>,25276,c814515a-8819-469a-8705-baa8d04781da,Alaone de Marini
25293,19a2f7b3-6ad6-4bf4-8f7d-0beb7f1fabf3,Caterina de Marini q. Giovanni,Caterina de Marini,—hasFather—>,25309,edebfecf-f8e8-4a72-9ec8-f9b33a181eaf,Giovanni Marini
25583,0312daf0-c71b-4ef3-b229-b43aadbf5751,Caterina de Signori di Lingueglia q. Francesco de,Caterina de Signori di Lingueglia,—hasFather—>,25584,b432d90f-40d4-4e65-9b17-572e39af387e,Francesco de Signori di Lingueglia
25838,c7b68dfb-461d-42cb-8f01-feeb6a4d9f3a,Caterina de Vargas q. Pietro de,Caterina de Vargas,—hasFather—>,25839,fffc2fe9-c1bc-478e-b177-b1dda09428b5,Pietro de Vargas
23541,59f80a01-d3c5-46cf-9e74-734443a1a493,Caterina Gentile Pignoli q. Simone,Caterina Gentile Pignoli,—hasFather—>,23585,103cad4c-1118-4782-b02c-8d40e19e6fe3,Simone Gentile Pignoli
23593,84c419fc-be6c-40bf-8cc7-b7e1acb8a06d,Caterina Ghizolfi q. Lucchino,Caterina Ghizolfi,—hasFather—>,23598,0f73274e-4af8-42e4-9873-0d1993e00dba,Lucchino Ghizolfi
23818,dadc983a-ee66-4b7c-a5aa-9cbf9379d551,Caterina Lecavello q. Raffo,Caterina Lecavello,—hasFather—>,23820,4ae612d5-6740-4825-b499-7d7de9a9c2a8,Raffo Lecavello
24188,9dc4d884-d05c-4dec-929b-b82a55879cdf,Caterina Lomellini q. Abraino,Caterina Lomellini,—hasFather—>,23869,bb9e8b78-bfd8-49b1-8efb-90b04cfe9867,Abraino Lomellini
24195,2355ccd2-cf9b-4f3d-86f0-58b5ca463949,Caterina Lomellini q. Agostino,Caterina Lomellini,—hasFather—>,23876,3e5f9e0d-849a-4687-8431-37e24a383491,Agostino Lomellini
24178,5401b970-19d8-4879-afd9-9424d1366c0a,Caterina Lomellini q. Agostino,Caterina Lomellini,—hasFather—>,23890,8dc6ac24-99f7-45cd-90e0-e68162c3afff,Agostino Lomellini
24182,03b4ca0f-beee-408e-aa54-e1d9cba8b1ee,Caterina Lomellini q. Agostino,Caterina Lomellini,—hasFather—>,23877,958a9811-de13-497d-a58a-90cdb3a5dc8f,Agostino Lomellini
24177,0aee8b82-a17d-4b94-815f-dd2765f01fd8,Caterina Lomellini q. Agostino,Caterina Lomellini,—hasFather—>,23887,b24233d2-e0b4-4700-a7d5-502c1f432d75,Agostino Lomellini
24186,1cdef422-2532-4219-a4a6-7e200ea31f93,Caterina Lomellini q. Boarello,Caterina Lomellini,—hasFather—>,24128,431b0fe9-5551-4797-88d8-84fef0fdc19c,Boarello Lomellini
24171,7cbf9abf-fa01-4cb3-a515-de9033946456,Caterina Lomellini q. Bonifacio,Caterina Lomellini,—hasFather—>,24131,015408dc-f458-4dc3-8d2e-604d9c602d77,Bonifacio Lomellini
24180,c02003bf-626e-487f-b1c4-867f54ed716e,Caterina Lomellini q. Carlo,Caterina Lomellini,—hasFather—>,24166,d7e89938-d357-4c36-81ef-abc2021d1d84,Carlo Lomellini
24191,b14cdde7-ae80-4f80-8512-cf9047b1d655,Caterina Lomellini q. Carlotto,Caterina Lomellini,—hasFather—>,24168,ceb24af3-910b-4941-ad2a-595493734584,Carlotto Lomellini
24190,bc92b2be-d096-40ba-b8ee-6e96bef0a6bc,Caterina Lomellini q. Curzio,Caterina Lomellini,—hasFather—>,24248,d4434710-f83f-4414-bb6f-0b8ea7bdb81e,Curzio Lomellini
24176,a9bbd99d-9cbb-4caa-b194-1d116ef217e0,Caterina Lomellini q. Ettore,Caterina Lomellini,—hasFather—>,24296,faad4b42-bdb2-4b04-a090-8399b7839b2c,Ettore Lomellini
24174,69d34aa7-f10c-4ace-9c4c-c3f510fd807b,Caterina Lomellini q. Filippo,Caterina Lomellini,—hasFather—>,24321,1f6533e3-5f0c-4c57-b5e3-71cd90f07497,Filippo Lomellini
24193,21c3189a-7ea5-45d1-be7b-6cb1de96eb1f,Caterina Lomellini q. Gaspare,Caterina Lomellini,—hasFather—>,24389,b5bc9fc1-48de-4907-9a0b-a02316a4c0d4,Gaspare Lomellini
24187,699df053-04fd-43b1-93e6-13be860b9019,Caterina Lomellini q. Giacomo,Caterina Lomellini,—hasFather—>,24418,3d04afc5-cfff-4714-ac72-f99889b1035c,Giacomo Lomellini
24175,b8f069ef-81d9-4cb5-8cb8-eeff2c931a9d,Caterina Lomellini q. Giovanni,Caterina Lomellini,—hasFather—>,24518,85fc6088-6821-427d-83aa-a567baada59d,Giovanni Lomellini
24196,a3e17c87-137a-4f97-b013-54c99d9a8a40,Caterina Lomellini q. Giovanni,Caterina Lomellini,—hasFather—>,24531,957ccd19-8136-41a8-9da6-2893e715ee22,Giovanni Lomellini
24179,4ada80d2-afca-437e-9b9d-c1b246be5f92,Caterina Lomellini q. Lazzaro,Caterina Lomellini,—hasFather—>,24651,67aec133-e8f8-4838-a2a2-a4e17d709a8c,Lazzaro Lomellini
24183,48312f97-2e2b-486b-8553-abd5b1067635,Caterina Lomellini q. Niccolò Andrea,Caterina Lomellini,—hasFather—>,24868,9dac5794-89ac-4522-854b-4722ae8436cb,Niccolò Andrea Lomellini
24173,f8a371f0-f40c-4d69-9450-5e2d626a8247,Caterina Lomellini q. Niccolò Antonio,Caterina Lomellini,—hasFather—>,24869,dcc348c4-49eb-47b9-97c0-9f5d733313e1,Niccolò Antonio Lomellini
24192,00f58443-7d4d-42a4-8028-087af08771d7,Caterina Lomellini q. Oberto,Caterina Lomellini,—hasFather—>,24916,b7348bab-5c1e-40cf-b5a1-39f8ef5dbebe,Oberto Lomellini
24189,eb1c601d-7897-4fc0-9978-e3ede79af451,Caterina Lomellini q. Pier Bartolommeo,Caterina Lomellini,—hasFather—>,25008,c741009a-bd66-41c2-9b97-d12c4cc1053e,Pier Bartolommeo Lomellini
24185,54e9c0b8-b56c-4bf9-8d17-cd3a73853821,Caterina Lomellini q. Pietro,Caterina Lomellini,—hasFather—>,25032,b4c37dc6-dfd4-45b0-98c4-41000760a642,Pietro Lomellini
24172,6ba1edcd-2247-4dae-829c-1c964b8bb1e2,Caterina Lomellini q. Selvagio,Caterina Lomellini,—hasFather—>,25070,b6f1d356-2152-4d20-b125-65ba0720228d,Selvagio Lomellini
24184,5ac8fbf0-ec9a-472a-bdc6-a2039b1e5bb1,Caterina Lomellini q. Sisto,Caterina Lomellini,—hasFather—>,25090,af8e380f-9754-40ef-8f8a-ba6eb0c03aa5,Sisto Lomellini
24194,ea52819c-ec6f-4d10-b725-5d697aa85f2e,Caterina Lomellini q. Valerano,Caterina Lomellini,—hasFather—>,25195,18ebcdd2-bc4b-4adc-b0b3-2d5f6c800e63,Valerano Lomellini
24181,02dd3751-7470-4ee1-98bd-f36f3e87ab37,Caterina Lomellini q. Vincenzo,Caterina Lomellini,—hasFather—>,25202,3a860bce-7a1b-4877-9895-00a02a2cb8c7,Vincenzo Lomellini
25381,5f4bb0a9-b4e1-4a38-bc23-7c3d0e97c2e4,Caterina Negrone q. Pietro,Caterina Negrone,—hasFather—>,25391,de8c6efa-7eab-4d36-bb26-352ebc99b1eb,Pietro Negrone
25407,08247da3-5311-4bd0-9d9a-9be30b6ffd19,Caterina Oltramarini q. Francesco,Caterina Oltramarini,—hasFather—>,25408,f13e6b9f-acf6-47f2-b5da-a4177ae1f783,Francesco Oltramarini
25471,5ccc6f4e-d50d-4574-a06c-c12a2a2b31fa,Caterina Pinelli Ardimenti q. Pietro,Caterina Pinelli Ardimenti,—hasFather—>,25489,8072fabd-8b17-4144-a592-74fe618acc83,Pietro Pinelli Ardimenti
25632,32e19400-3fc6-4096-9c52-1b4e5b032e9d,Caterina Spinola q. Emmanuele,Caterina Spinola,—hasFather—>,25659,a23a8734-6c0f-4d6c-b26e-b22ade516aed,Emmanuele Spinola
25631,cf22a524-23db-40ce-b3ef-39d183551667,Caterina Spinola q. Giorgio,Caterina Spinola,—hasFather—>,25681,d69d020a-30ff-4912-b33b-a2e559f3e6be,Giorgio Spinola
25633,ee550fe2-1366-46dc-8478-4a4fc4a48c44,Caterina Spinola q. Girolamo,Caterina Spinola,—hasFather—>,25715,6a03d430-cff5-4a1e-9345-78334499c23e,Girolamo Spinola
25836,cc2bc7b0-2492-43ba-bed3-d9c2850109b4,Caterina Valdettaro q. Girolamo,Caterina Valdettaro,—hasFather—>,25837,48a75714-4a0e-47af-afcc-8fd2e49905f1,Girolamo Valdettaro
23765,524431ee-320f-4471-b13a-81f7fb22850f,Catetta Ittaliano Mignardi q. Bartolommeo,Catetta Ittaliano Mignardi,—hasFather—>,23753,0324f1fc-8f33-4986-bf7f-25c6ac3d22ab,Bartolommeo Ittaliano Mignardi
24199,24fc42e2-d7f1-42fa-a30b-a4fd311f1416,Catetta Lomellini q. Giovanni Battista,Catetta Lomellini,—hasFather—>,24494,e695fd9f-7a32-43c7-8717-731ebe4124dc,Giovanni Battista Lomellini
24197,d3ef795a-c73c-419e-8c07-7f6b5fce0591,Catetta Lomellini q. Lucchino,Catetta Lomellini,—hasFather—>,24698,5e208823-daf1-4c24-9eef-8c416bb8b241,Lucchino Lomellini
24198,1434e461-90e5-4555-b05d-519ef1d659ca,Catetta Lomellini q. Tobia,Catetta Lomellini,—hasFather—>,25157,b642d3b4-1f30-4f3f-8e5b-936cc9def585,Tobia Lomellini
25506,5b25930d-096c-47fc-b7b6-ce14b5d982c6,Catetta Re q. Giacomo,Catetta Re,—hasFather—>,25507,cf1b6b8d-172c-4519-ac71-0b9a2e6d91e2,Giacomo Re
23542,b761ad94-b4ed-4d89-a30c-e7310571cb5d,Cattaneo Gentile Falamonica q. Pietro,Cattaneo Gentile Falamonica,—hasFather—>,23581,073f34d9-ab12-4f2d-bf1c-a938470e8fc3,Pietro Gentile Falamonica
23766,001dbde3-acb1-4e45-a58c-4ea0cf1c4dd7,Cattaneo Ittaliano q. Domenico,Cattaneo Ittaliano,—hasFather—>,23772,10d394b2-297f-4c9e-86d5-7620596270ea,Domenico Ittaliano
24200,c6c8e667-7222-480c-a58f-05af30828978,Cattaneo Lomellini q. Angelo,Cattaneo Lomellini,—hasFather—>,23945,039500c1-943a-4095-b467-38d29bc27196,Angelo Lomellini
24203,b0ad2f54-66cc-4c08-a9db-a68dcd8a263d,Cattaneo Lomellini q. Fabiano,Cattaneo Lomellini,—hasFather—>,24299,7be78681-dba3-4771-9c7c-48207d7168d0,Fabiano Lomellini
24205,383f1a9d-bcc6-4568-bcfb-cd6f2285e9f6,Cattaneo Lomellini q. Giovanni Battista,Cattaneo Lomellini,—hasFather—>,24500,9ff73279-1ce5-473f-8bea-9cfb4fc238dc,Giovanni Battista Lomellini
24204,5dbd7872-ba51-4163-b820-e5132a99c9e2,Cattaneo Lomellini q. Giovanni Battista,Cattaneo Lomellini,—hasFather—>,24494,e695fd9f-7a32-43c7-8717-731ebe4124dc,Giovanni Battista Lomellini
24201,e51506cf-2b62-4a9d-abc8-42521527ec9f,Cattaneo Lomellini q. Napoletano,Cattaneo Lomellini,—hasFather—>,24864,3709e0bf-b2f6-4ed1-8716-fbd3f4ac0d2c,Napoletano Lomellini
24202,aa6a3e5b-e96f-4a73-b9f0-f9863b197b79,Cattaneo Lomellini q. Sorleone,Cattaneo Lomellini,—hasFather—>,25102,7b909895-ccc0-44b3-b3f8-16155d7feabb,Sorleone Lomellini
25637,9f023c66-bad5-4fb9-8487-78ababc5d07b,Cattaneo Spinola q. Giovanni Francesco,Cattaneo Spinola,—hasFather—>,25699,ea9f0bee-00d8-4317-9141-21d3f1e3a176,Giovanni Francesco Spinola
23729,594748a8-9964-412e-b80a-19de1e41c0be,Cecilia Imperiale q. Giovanni,Cecilia Imperiale,—hasFather—>,23734,d4f6bf1e-75e1-478b-9a64-efc815b54910,Giovanni Imperiale
24206,4abc8c72-11ce-4f5f-92e8-1f461468b1b4,Cecilia Lomellini q. Oberto,Cecilia Lomellini,—hasFather—>,24913,4a2d35d0-7f7b-4ce5-8e34-4720b833fb25,Oberto Lomellini
24207,15269e6a-494f-4104-b96a-0a3d4194b02a,Cesare Lomellini q. Baldassare,Cesare Lomellini,—hasFather—>,24006,e30620b4-80b9-4eb3-923c-9678ae7a2aee,Baldassare Lomellini
24208,f184a116-06e0-48e2-8369-48199594aef2,Cesare Lomellini q. Francesco,Cesare Lomellini,—hasFather—>,24337,f9d0b8c6-3e0a-4fc8-b350-6e8e794f6876,Francesco Lomellini
24209,5241eadf-369b-4320-b577-26c7e3d3bf0a,Cesare Lomellini q. Galeotto,Cesare Lomellini,—hasFather—>,24380,6ea235b1-b1d0-4fb8-992a-42eb337bcac0,Galeotto Lomellini
24210,011c29c7-ab11-4a57-ab99-787ce510460f,Ceva Lomellini q. Paolo,Ceva Lomellini,—hasFather—>,24962,ff70b892-918c-4889-a815-b87895e89dfe,Paolo Lomellini
23094,8331d4c8-7096-4ee1-ae13-95f3c41d9b74,Chiara Bianchi q. Leonello,Chiara Bianchi,—hasFather—>,23100,b9431f18-fc22-4fc0-a7a3-57effab46adf,Leonello Bianchi
23244,3fc93356-33ed-46af-961a-1d9fb5bde070,Chiara Centurione q. Urbano,Chiara Centurione,—hasFather—>,23277,c3b29b0a-3a20-45c7-9299-ff0c3f384361,Urbano Centurione
23362,ae638262-077d-41f9-b44b-b3d7c3531455,Chiara Doria q. Agostino,Chiara Doria,—hasFather—>,23326,a44a9904-aa9e-4968-8d0c-d4e568e2dfc9,Agostino Doria
23364,b2b96b56-fbbe-4f0c-9e6d-7324c9df69df,Chiara Doria q. Opicino,Chiara Doria,—hasFather—>,23428,6c90395e-1902-4108-a7b9-b204cb112997,Opicino Doria
