omeka-IDsource,cidoc-crm:P149_is_identified_by,name_source,edge,cidoc-crm:P152_has_parent,targetID,name_target
25159,42bc7a56-6564-42b7-89aa-582c10a99fa2,Tobia Lomellini,—hasMother—>,23040,960e91f9-75e8-4419-a600-d5e54db80ffc,Orietta —
24305,42da440d-580a-4a32-8eeb-b1c273f35c48,Filippo Lomellini,—hasMother—>,23021,14c007a3-fd30-40cc-b1dd-174dd9d7aef8,Isabella —
23942,431a4725-e53e-4637-9838-99e544cb395d,Angelo Lomellini,—hasMother—>,23700,ecfde847-a327-48ab-bc8e-cd982b22fd80,Nicoletta Grimaldi Cebà
24586,4364d55b-99d6-4b5b-a9d7-f1dd97f4cd4c,Gironima Lomellini,—hasMother—>,23377,c5ba68d7-5619-4111-9151-88e280ae6f79,Francisca Doria
25040,4373b208-74b4-4085-be68-e10b2e3c5be9,Porzia Lomellini,—hasMother—>,23736,3963b642-9cfd-47f1-9a7a-9a8fa79edfbf,Maria Imperiale
24653,43d1e85a-5b3a-490f-be0d-177521081dfb,Lazzaro Lomellini,—hasMother—>,25471,5ccc6f4e-d50d-4574-a06c-c12a2a2b31fa,Caterina Pinelli Ardimenti
24082,43fb4304-548f-4418-b7f3-1901adad32f4,Benedetta Lomellini,—hasMother—>,23295,bc572ea1-6a18-4e9d-8d87-a60bca6c9d09,Niccoletta Cicala
24306,4496d89a-0f4d-41ca-896a-19ac1c32f2c9,Filippo Lomellini,—hasMother—>,25285,cd7b1554-f53c-4395-b14f-a36688425865,Aranetta de Marini
24845,44cf8d8d-9c52-43f3-b32f-845604c7c856,Melchior Lomellini,—hasMother—>,23579,2fc6f5fb-23dc-4b1d-9eb4-46701fbdd8ff,Pellegra Gentile Pignoli
24121,44e23833-7ebe-47da-a71a-ff86ac395f18,Bianca Lomellini,—hasMother—>,23253,fa7dd5dc-71fe-4ff2-b300-063ce827afa6,Francisca Centurione Cantelli
24639,454c99e9-cdfd-4c4e-8886-53609a3326d4,Isabella Lomellini,—hasMother—>,25438,02e37316-3a4b-435c-a0a9-aa23e0b7c025,Tommasina Pallavicini
25106,456b9455-26ed-495d-8cfd-bbb66dcee5a1,Stefano Lomellini,—hasMother—>,23353,39695fac-9ce5-402d-a1d7-1d65ae430125,Benedetta Doria
24395,46bea590-2469-4087-80dd-1e6cffe837e9,Germano Lomellini,—hasMother—>,25399,faffebcb-1164-43b0-8c1b-4943cfc1e81b,Maria Odone
24027,471745b5-32d6-4528-ba28-921bc2306644,Bartolommeo Lomellini,—hasMother—>,23044,1bed15d1-5660-49e9-871c-a6eede394725,Selvagia —
24796,47549ade-05e4-4236-9494-d07a0d86aee2,Maria Lomellini,—hasMother—>,25746,0565e26c-5e2e-41d0-ae69-e03f5f843635,Niccoletta Spinola
24271,47ce77c9-4036-4bcf-a8d3-355d44b612df,Dorotea Lomellini,—hasMother—>,24054,9c6505a0-696b-415b-ae4b-c12f19fd3a69,Battina Lomellini
24183,48312f97-2e2b-486b-8553-abd5b1067635,Caterina Lomellini,—hasMother—>,23424,1e622c87-d744-4875-947d-ae142e8dd26c,Nicoletta Doria
25098,484a9591-1755-4935-b132-eaef6b24e27d,Sobrana Lomellini,—hasMother—>,23849,605db703-8ccd-42b1-aa80-10cdda923d7b,Luchina Lercari
24629,488b82c3-1fc9-46b1-a5b6-505170d68cd3,Innocente Lomellini,—hasMother—>,23350,22144d54-ccaf-49a6-ac3b-ab5ab57a4ea3,Battina Doria
24326,48c5c773-ffe5-454a-bf53-3c9ae29e60f8,Francesco Lomellini,—hasMother—>,23015,d8aef0d5-01ff-4ad1-b13c-bdc800459b0d,Franca —
24066,48d56d19-d1c7-480c-a99c-22021d8b4dbc,Battina Lomellini,—hasMother—>,23213,49c4575f-e408-4f41-8c83-a240c7ba8089,Lombarda Cattaneo
25308,4953ab7e-40b5-41d5-ac0b-d4f8cddf4de1,Giovanni de Marini Castagna,—hasMother—>,24811,7e84c186-9a81-427d-82a4-5d2107b3c3c3,Maria Lomellini
24438,4955f61d-a913-452a-b92e-6883456555bd,Ginevra Lomellini,—hasMother—>,24829,54f985fb-0109-45b9-965e-7a1f40ea89e9,Maria Lomellini
24010,4990db49-1500-47dd-8a97-0e86573ec128,Baldassare Lomellini,—hasMother—>,23993,087b4932-fed1-4ef7-9500-0c8182edd1cc,Argenta Lomellini
24913,4a2d35d0-7f7b-4ce5-8e34-4720b833fb25,Oberto Lomellini,—hasMother—>,23714,96077fb9-be1c-4ee2-ae71-43b14ae61ffe,Francisca de Gualtieri
24119,4a5eac3d-7938-4610-8bdc-896a3db26bca,Bianca Lomellini,—hasMother—>,23579,2fc6f5fb-23dc-4b1d-9eb4-46701fbdd8ff,Pellegra Gentile Pignoli
24250,4a8a3a97-2b1a-465e-9132-cefc5a52e7d1,Damiano Lomellini,—hasMother—>,23533,04d11860-6929-4227-99e4-23028eb55c61,Argenta Gentile de Turca
24591,4a9caed7-6339-4bab-9aa5-dbfbd32e31e9,Giulia Lomellini,—hasMother—>,25733,2326e60d-58ba-4909-9ccf-33de96600f47,Luigia Spinola
24890,4ab52c60-516e-41d9-a5e0-fab011072296,Niccolò Lomellini,—hasMother—>,25885,fb808123-abc2-4af1-9e2c-713a454e8640,Violante Vivaldi
24206,4abc8c72-11ce-4f5f-92e8-1f461468b1b4,Cecilia Lomellini,—hasMother—>,23364,b2b96b56-fbbe-4f0c-9e6d-7324c9df69df,Chiara Doria
24179,4ada80d2-afca-437e-9b9d-c1b246be5f92,Caterina Lomellini,—hasMother—>,23220,861ed6af-8c57-4d74-af3a-676cbfeeb5b5,Maria Cattaneo
23986,4adf80e5-1ab8-46b1-a868-1a17bf37c0c4,Argenta Lomellini,—hasMother—>,23004,db535961-f6a8-444e-91c0-51ea9b8d8e91,Caterina —
24694,4ae2a13c-7a9b-4e80-b4ae-d17a884aa37c,Luca Lomellini,—hasMother—>,25341,e1eb9b72-30b5-4161-8ed3-0b4aca90283e,Manfreda Maruffo
24678,4ae34153-5001-45e3-b445-92805b61eef4,Lodisio Lomellini,—hasMother—>,24180,c02003bf-626e-487f-b1c4-867f54ed716e,Caterina Lomellini
24158,4b095513-a49b-4686-9ed5-b6b642eeae2e,Carlo Lomellini,—hasMother—>,24574,1e792ee6-6c78-4a1d-8313-d81bacd4ec9f,Gironima Lomellini
24577,4b190f35-f38f-4ca4-b64b-4ca528cf753e,Gironima Lomellini,—hasMother—>,25746,0565e26c-5e2e-41d0-ae69-e03f5f843635,Niccoletta Spinola
24024,4b2eb749-1405-48b3-b7f3-2fcc56239838,Bartolommeo Lomellini,—hasMother—>,25738,8bff2fda-fcd5-4bee-bdad-a970c5897828,Maria Spinola
24018,4b3efa15-7d48-4431-bcc3-25ddbbb7ad04,Barnaba Lomellini,—hasMother—>,23003,4e9aa1a4-906c-401d-8db3-92464c16e8f9,Campiona —
24283,4b49f63a-c877-46e3-beba-d2c86e508fe1,Eliana Lomellini,—hasMother—>,25736,76fd97e1-3587-4c0a-811a-ad55de57cf29,Maria Spinola
24699,4b561e3a-5a51-4c4b-85ed-5784a6a8ffb6,Lucchino Lomellini,—hasMother—>,24976,36efda92-18c3-45b3-9a3b-68e9f87b2d16,Pellegra Lomellini
24756,4b645bfc-bb9f-4e0d-a64d-6031981f8bfe,Marco Lomellini,—hasMother—>,23933,b7fc6562-469b-4a15-9303-5c70160ec4e1,Andreola Lomellini
25100,4bb62984-a35a-4546-9c03-38f6ab7df61e,Soldano Lomellini,—hasMother—>,23491,19bfc93c-3c72-471d-91d1-7f70ebaafd52,Mencia Fieschi
24060,4bbdc58d-d38e-49ea-9ce6-743b02592436,Battina Lomellini,—hasMother—>,25885,fb808123-abc2-4af1-9e2c-713a454e8640,Violante Vivaldi
25007,4c600a13-b169-41d1-bda9-87df0cd865b9,Pier Andrea Lomellini,—hasMother—>,25275,0a755ced-7e64-425a-b868-662cb5dd0780,Selvagia de Mari
24724,4c6b89ab-e546-4606-bb42-783ad9aaef1e,Luigia Lomellini,—hasMother—>,24774,fe0d3d8a-79db-4770-973e-634061b9ebdf,Maria Lomellini
24514,4c8510c4-ee5e-4be9-807c-eb336dc4cd54,Giovanni Giacomo Lomellini,—hasMother—>,23177,07a92e65-4222-432b-84d9-0daea191322f,Camilla de Cassina
24893,4c9c8573-2a93-4011-881b-bba805c884dd,Niccolò Lomellini,—hasMother—>,23017,30d92a95-c6d1-4c56-876c-7c0cc1dd6b44,Gioffredina —
24499,4cba9c7c-f83f-4d50-ad1a-c0c58cd15516,Giovanni Battista Lomellini,—hasMother—>,23085,88d229a1-97e9-4e47-b698-235ea92fd8d3,Nicoletta Benegassi
24485,4cf226b9-b665-414a-863a-cd95006a7819,Giovanni Battista Lomellini,—hasMother—>,25554,9707240b-da07-4d83-8690-812fb7a3359b,Tommasina Salvago
24871,4d021e68-6528-458d-9302-53fa1cc94fc6,Niccolò Lomellini,—hasMother—>,23046,3871ad32-4e6c-492e-a1fd-a85d6d747343,Simona —
24784,4d221220-9914-4f3f-acac-71a755089e63,Maria Lomellini,—hasMother—>,25836,cc2bc7b0-2492-43ba-bed3-d9c2850109b4,Caterina Valdettaro
24644,4d25f553-906d-471e-92a2-db4d8b847507,Isolta Lomellini,—hasMother—>,22996,63d5fab1-c8b3-46ba-9c1e-5c3b94731e97,Angela —
25080,4d44a67c-c9b6-4dca-a113-409a78788743,Simone Lomellini,—hasMother—>,23532,7db4cd87-c299-40dc-903b-14fa4f138fe1,Argenta Gentile
23957,4d6c078a-b041-401b-82ba-4cd06f85d029,Ansaldo Lomellini,—hasMother—>,25639,7f19ec94-bcd1-49c0-8451-1b69d267559a,Chiara Spinola
24459,4d6c34e2-2cee-4298-808e-2618f783cd2d,Giorgio Lomellini,—hasMother—>,23503,134035b1-8543-44e6-b26e-65a78078b0f5,Violante Fieschi
24905,4dae8d38-d0d9-4794-ab07-afec97c895d1,Nicoletta Lomellini,—hasMother—>,23271,8798fbba-f158-43aa-ab83-f83e4ac6c5e1,Pellina Centurione Becchignone
24288,4db58465-d4d2-4d93-9525-8d2b481998dc,Elisabetta Lomellini,—hasMother—>,23623,738ecfb9-e519-46b8-b743-8c1daa109c85,Giovanna Grillo
24727,4dd19e2e-c1b5-491d-95fe-ead80d574862,Luigia Lomellini,—hasMother—>,25629,f0832368-d4f7-4a89-966a-210144d3bdf3,Bianca Spinola
24979,4de30696-2fe0-4280-94f9-de06a7cce9c8,Pellegra Lomellini,—hasMother—>,23411,1584a588-8d66-4b09-93b9-e3f154b67962,Maria Doria
24823,4ded53cd-3460-4147-bc1a-07761142f41d,Maria Lomellini,—hasMother—>,25847,0db30427-8b7e-4fac-b2b4-71381b0b9082,Barbara Vivaldi
24754,4e2784fd-fd9d-4f8a-94c8-bac3bdba1d09,Marco Lomellini,—hasMother—>,23931,9ce474cf-76c9-45f3-b6e8-08413fd09ff6,Andreola Lomellini
24834,4e368bd3-97e9-4573-99ae-33829def32ff,Marta Lomellini,—hasMother—>,24734,6d1070e9-f9ea-47fe-9a9e-dbcbd9b2c172,Maddalena Lomellini
24492,4e5aec85-016a-4c68-9d4d-259dd0333dcf,Giovanni Battista Lomellini,—hasMother—>,23698,c8363f22-dac5-4483-a319-a41c6782e47d,Niccoletta Grimaldi Cebà
24273,4e6b79bc-d87b-4288-a639-143a02dee20a,Egidio Lomellini,—hasMother—>,23714,96077fb9-be1c-4ee2-ae71-43b14ae61ffe,Francisca de Gualtieri
25004,4e6befb0-c8f1-4fc3-bdda-155e0aecf1d3,Peretta Lomellini,—hasMother—>,23532,7db4cd87-c299-40dc-903b-14fa4f138fe1,Argenta Gentile
24319,4f18c58c-fe87-4379-9c03-cbee78b8b068,Filippo Lomellini,—hasMother—>,25733,2326e60d-58ba-4909-9ccf-33de96600f47,Luigia Spinola
23973,4f248ff8-b6a1-431c-b86f-2bfea22e88db,Antonio Lomellini,—hasMother—>,23049,8a80ccc0-6449-4e4c-93ad-b1dfa53d5ce5,Tommasina —
24609,4f396816-2d8f-4aef-856c-4ee3117e2007,Gregorio Lomellini,—hasMother—>,23133,6db335df-3f6c-4d43-b95b-ae7c96ad318e,Peretta Calvi
24000,4f4082ca-8ec1-4eff-ac6f-844d94a795d9,Aurelia Lomellini,—hasMother—>,23530,2c63eeda-fefa-4416-a57e-4f484f27d236,Antonia Gentile Pignoli
24571,4f7a073b-5551-4233-9f01-5ddd8991e3f2,Gironima Lomellini,—hasMother—>,23530,2c63eeda-fefa-4416-a57e-4f484f27d236,Antonia Gentile Pignoli
24847,5007ab05-765a-40e7-8f20-9e250ac59fe3,Meliaduce Lomellini,—hasMother—>,23021,14c007a3-fd30-40cc-b1dd-174dd9d7aef8,Isabella —
24720,5010bf47-3668-47be-a008-d28885a6052b,Luciano Lomellini,—hasMother—>,23296,8d93d158-cc18-42e2-bd36-b1350414fb18,Novella Cicala
25023,509c497d-7d14-412d-972d-fdc941cd8cf4,Pietro Lomellini,—hasMother—>,23041,635037b9-8368-4fbf-9f25-244324d656d3,Pietra —
24133,51226acd-b6bd-4a4c-8859-6784ffef1274,Bonvassallo Lomellini,—hasMother—>,23046,3871ad32-4e6c-492e-a1fd-a85d6d747343,Simona —
24991,514a2f71-5631-440a-8855-8d7054726cfd,Pellina Lomellini,—hasMother—>,23994,8d49c1e6-14f0-41c7-92b9-4d03f8d4aef1,Argenta Lomellini
25177,516d496a-3d7d-4bfb-8718-1bd7eb3714b8,Tommaso Lomellini,—hasMother—>,25375,323f177a-2bf3-4c86-9120-fd883f493288,Teodora di Negro
24209,5241eadf-369b-4320-b577-26c7e3d3bf0a,Cesare Lomellini,—hasMother—>,23174,1ee4d293-f09f-4f49-a3c2-b49a484dac2a,Maria del Carretto
23765,524431ee-320f-4471-b13a-81f7fb22850f,Catetta Ittaliano Mignardi,—hasMother—>,23097,be7dbb5d-c151-4253-9e9e-2b3a48f7c962,Gironima Bianchi
24636,5274ff64-d48b-4d17-a59f-3ec4ef281de3,Isabella Lomellini,—hasMother—>,23042,f447cf9f-24c6-410f-9b9f-0b65661e0af8,Porzia —
24805,52b111e9-0641-4fff-984b-ca35c7f81ad4,Maria Lomellini,—hasMother—>,25629,f0832368-d4f7-4a89-966a-210144d3bdf3,Bianca Spinola
24539,52bb2afd-118b-4209-a94e-2316b0123dd0,Giovanni Raffaele Lomellini,—hasMother—>,25399,faffebcb-1164-43b0-8c1b-4943cfc1e81b,Maria Odone
24789,5320dff1-c321-4496-ab86-9ff931bd0a20,Maria Lomellini,—hasMother—>,23564,3ff707d7-1cd4-4f8c-9784-2e0efc872eb4,Maddalena Gentile Ricci
24322,53996d2c-a934-476e-9fc2-612049f21607,Franca Lomellini,—hasMother—>,25313,8a45368e-50b0-4947-ad44-1a9286241b84,Lionetta de Marini Pessagno
24758,53b4868f-53ab-4511-8125-cf7d77c4a7c7,Margaritta Lomellini,—hasMother—>,25758,a5f9cc83-b9e6-4b09-8047-2018ce8ff283,Orietta Spinola
24733,53c7f66b-2f90-445a-b756-10dd35da0efc,Luigia Lomellini,—hasMother—>,23694,cad802cb-6d3d-4393-abdd-1bfae94155f8,Luigia Grimaldi
24603,53d60d6a-992c-44fb-a603-74d4f5a1da5b,Giustina Lomellini,—hasMother—>,23620,5d13c7bf-cf75-4f89-81c4-46cb1e927c04,Francisca Grillo
25130,53fb36dd-7af5-459b-b96a-6a88107a7977,Teodora Lomellini,—hasMother—>,24829,54f985fb-0109-45b9-965e-7a1f40ea89e9,Maria Lomellini
24177,5401b970-19d8-4879-afd9-9424d1366c0a,Caterina Lomellini,—hasMother—>,24574,1e792ee6-6c78-4a1d-8313-d81bacd4ec9f,Gironima Lomellini
25033,542fb086-2e9f-4226-af2a-5bcb7dec43bd,Pietro Lomellini,—hasMother—>,25375,323f177a-2bf3-4c86-9120-fd883f493288,Teodora di Negro
24638,54a00a7a-5857-4052-99a2-cca09346af23,Isabella Lomellini,—hasMother—>,23168,207a161c-0485-425d-aaee-d9c9fbbd842d,Caterina de Carmandino
24185,54e9c0b8-b56c-4bf9-8d17-cd3a73853821,Caterina Lomellini,—hasMother—>,23742,0cff9bd0-8ec6-404a-a611-ed9c1c3dd78e,Silvia Imperiale
24673,54f38eec-7a43-4eb8-8da2-9e934ad65dee,Lodisio Lomellini,—hasMother—>,23533,04d11860-6929-4227-99e4-23028eb55c61,Argenta Gentile de Turca
24594,550ca95f-e904-492b-8469-fa488688d7d9,Giuliana Lomellini,—hasMother—>,25486,5e8f45a4-4143-4438-a5a2-fb1e2ebe4ca3,Maria Pinelli
24462,558a5e5f-f493-4035-8017-347865c109d0,Giovanna Lomellini,—hasMother—>,25494,53fcbf3a-939e-4fd2-8704-1309bf49ace3,Violante Pinelli Ardimenti
25099,558b52e0-f1ff-43f6-a7c3-f3750b6ff50f,Sobrana Lomellini,—hasMother—>,24404,179f2c2d-cfad-4f04-a34c-c545ecfdaa81,Giacoba Lomellini
24743,5594f1b7-5fee-40fa-bbb6-785db7be8fb2,Maddalena Lomellini,—hasMother—>,25736,76fd97e1-3587-4c0a-811a-ad55de57cf29,Maria Spinola
25169,561d88ba-04e1-4759-9734-a6e521693d8f,Tommasina Lomellini,—hasMother—>,23242,6cae7248-fee1-421a-baba-4a0bfd2526f6,Bianca Centurione Becchignone
23093,56200512-0aa5-4924-91e9-6b7d220635fd,Bonifacio Bianchi,—hasMother—>,23783,a2b3ccc7-4663-4e76-8ec7-bc59c769ab4e,Linò Ittaliano Lavaggi
24088,563288d8-efe6-46fd-8b70-9c443e339c41,Benedetto Lomellini,—hasMother—>,23580,d86feb3d-d661-4c19-ae30-0519188b078a,Pellina Gentile Ricci
24941,56655e2e-4e3d-4b6f-8443-176a66df8801,Orietta Lomellini,—hasMother—>,25774,6da2f159-0706-49ec-9c33-e61683c32db4,Selvagia Spinola
24127,568cebbc-6e76-47ed-9d3f-1141fa489876,Boarello Lomellini,—hasMother—>,23004,db535961-f6a8-444e-91c0-51ea9b8d8e91,Caterina —
24519,5696ccb9-c892-47ee-9057-3a9f5f1638c2,Giovanni Lomellini,—hasMother—>,25246,dc0f85f0-3c95-401a-84dc-29e7fae5ec25,Orietta Malocello
23948,56b8b21d-cc59-4ed3-a8cc-364fa02db7a8,Anna Lomellini,—hasMother—>,23177,07a92e65-4222-432b-84d9-0daea191322f,Camilla de Cassina
25175,56d7f9d7-bace-4980-9dda-29c6999c25f1,Tommaso Lomellini,—hasMother—>,25632,32e19400-3fc6-4096-9c52-1b4e5b032e9d,Caterina Spinola
24619,56dca87a-63e6-4d3b-93be-8a9ffd0fda89,Guglielmo Lomellini,—hasMother—>,25407,08247da3-5311-4bd0-9d9a-9be30b6ffd19,Caterina Oltramarini
24417,57931b3f-bed5-49e2-8520-6b77792b9fc3,Giacomo Lomellini,—hasMother—>,23554,cbff4beb-4d5f-4935-8be8-9e4d6ae116dc,Giorgietta Gentile
24925,5807acc1-3636-425c-ac84-e172f7c740a6,Oliverio Lomellini,—hasMother—>,23834,8eb1cf8b-3941-4dc4-9746-67aa54e99ced,Franca Lercari
24122,58b24c9c-ab4f-45ce-9a5a-41b713d5ec8f,Bianca Lomellini,—hasMother—>,25375,323f177a-2bf3-4c86-9120-fd883f493288,Teodora di Negro
25052,58f2223d-e4b4-4129-b3ef-f877adbe2557,Raffaele Lomellini,—hasMother—>,23025,33080be5-40fc-43f0-b182-3aaa2a484585,Luchina —
25039,591bbbce-0063-4d76-9313-4cd06fafcabd,Pometta Lomellini,—hasMother—>,23533,04d11860-6929-4227-99e4-23028eb55c61,Argenta Gentile de Turca
24988,599d6e0d-3161-46be-bd06-333b1a0329c0,Pellegra Lomellini,—hasMother—>,23377,c5ba68d7-5619-4111-9151-88e280ae6f79,Francisca Doria
24854,59c4d27a-258d-4da9-a139-1e51494e4b91,Moisia Lomellini,—hasMother—>,23252,8019c711-b480-4f6f-92db-300acc35fa89,Franca Centurione Oltramarini
25094,5a36a81a-67e5-4164-8f9e-f9f1cfef6cbf,Sobrana Lomellini,—hasMother—>,25076,c3421ea6-a506-40c5-a394-03b0110ee818,Simona Lomellini
24712,5a4b8ef1-f198-4a8c-927b-58d748ce5ef2,Luchina Lomellini,—hasMother—>,25849,cc417d27-a2e1-4826-822f-29818252ac3c,Battina Vivaldi
24049,5a59865d-8b22-4088-b30f-d6f856343384,Battina Lomellini,—hasMother—>,25290,f2f24b15-3464-4d2d-984b-c9c30a72f8ba,Bianca de Marini
25034,5a79618b-fbeb-40e8-b686-d2d0f26cd447,Pietro Lomellini,—hasMother—>,24180,c02003bf-626e-487f-b1c4-867f54ed716e,Caterina Lomellini
23987,5a7d8ea1-2a3c-43ca-8f70-7661cabfb119,Argenta Lomellini,—hasMother—>,23435,a424676d-970d-496c-b294-9bb4d8b8e46c,Pietra Doria
24753,5a8221e0-903d-4c32-abce-a87b5bd897ec,Marco Lomellini,—hasMother—>,25552,fb844a13-42fb-43c8-ad5b-e45026972d4e,Selvagia Salvago
24695,5a96d92b-ab51-4814-b59d-c50a799880b7,Lucano Lomellini,—hasMother—>,23252,8019c711-b480-4f6f-92db-300acc35fa89,Franca Centurione Oltramarini
24468,5aaec571-5df7-4ddc-97ed-1b2c72284215,Giovanni Antonio Lomellini,—hasMother—>,23007,41e473e8-4ed2-4d4a-87f4-fa3f13cb7836,Chiara —
24184,5ac8fbf0-ec9a-472a-bdc6-a2039b1e5bb1,Caterina Lomellini,—hasMother—>,23569,9ab3f2f7-2ce4-4391-a910-b52ec71d56ca,Maria Gentile
24378,5b681602-92eb-471d-b79a-0f86cf60f029,Galeazzo Lomellini,—hasMother—>,23597,188dd02d-884b-436f-81ec-8439df32e3ea,Isabella Ghizolfi
24904,5b69b97f-175f-4445-9807-c073b9bbefad,Nicoletta Lomellini,—hasMother—>,25485,f521a4dd-62dc-4c61-88c1-d3505c65ab38,Maria Pinelli
24898,5b8c1e3c-2d93-44ad-80e1-c955c91935d9,Niccolò Lomellini,—hasMother—>,23344,e99871d8-2e70-4f66-bfdf-1c87358809c3,Bartolommea Doria
24850,5baa0c1f-56e7-42ae-a7b2-072f3cf18829,Michele Lomellini,—hasMother—>,25293,19a2f7b3-6ad6-4bf4-8f7d-0beb7f1fabf3,Caterina de Marini
25027,5c0cc92d-ff1f-432b-a07e-1388ed2dbaa3,Pietro Lomellini,—hasMother—>,23413,dcad4e0b-e660-45a7-82ac-02d274890b69,Maria Doria
24448,5c331f72-ceec-4440-9e71-413c6b1da81e,Giorgietta Lomellini,—hasMother—>,23068,c9cd3a09-dd07-43da-8a2a-8d0c680162e8,Brigida de Balestrino
23149,5c4e40d2-eea8-4ac5-b2f1-f683995de2bf,Niccolò Camilla q. Domenico,—hasMother—>,25716,42232586-1b9c-4852-83a4-47a5addf0ab5,Gironima Spinola q. Bartolomeo
23285,5c5b9487-4c9f-4ba6-ac34-dbc80c84c1a9,Argenta Cicala ,—hasMother—>,25664,cd636718-f237-4852-9411-508c57064e03,Francesca Spinola
23998,5cda72c6-9956-4c54-b633-b254b7a78621,Artemisia Lomellini,—hasMother—>,25414,d95b3d2b-dd50-48ce-97a8-59955adfb2bc,Barbara Pallavicini
25193,5d6a2d8e-128e-4426-8df8-64c4baa63b09,Valentino Lomellini,—hasMother—>,23714,96077fb9-be1c-4ee2-ae71-43b14ae61ffe,Francisca de Gualtieri
24657,5d92d692-5633-4644-9f3c-d9298fd69e6e,Leonardo Lomellini,—hasMother—>,25076,c3421ea6-a506-40c5-a394-03b0110ee818,Simona Lomellini
24998,5dabf6b4-51cf-433d-a409-54673ddab2b9,Percivale Lomellini,—hasMother—>,23046,3871ad32-4e6c-492e-a1fd-a85d6d747343,Simona —
24204,5dbd7872-ba51-4163-b820-e5132a99c9e2,Cattaneo Lomellini,—hasMother—>,25370,8b96c638-79de-44a6-b0c6-cd3576b25630,Maria di Negro
24447,5dbeb818-c0a4-4025-a9c0-a1da9b63d223,Giorgietta Lomellini,—hasMother—>,23992,df74adb3-7837-41d7-bebf-e98d36012b0c,Argenta Lomellini
24852,5dd95f6d-7d22-4000-885f-541e8afccf1e,Minetta Lomellini,—hasMother—>,23271,8798fbba-f158-43aa-ab83-f83e4ac6c5e1,Pellina Centurione Becchignone
24114,5df028f2-74ea-486f-9fba-3b682986b04a,Bertolino Lomellini,—hasMother—>,25828,a6934968-a47e-45ac-b0b9-908eb4343b27,Orietta Usodimare
24698,5e208823-daf1-4c24-9eef-8c416bb8b241,Lucchino Lomellini,—hasMother—>,23593,84c419fc-be6c-40bf-8cc7-b7e1acb8a06d,Caterina Ghizolfi
25222,5e754b41-d40c-473d-b42d-d55115e70d03,Amico da Lumbello,—hasMother—>,23175,f16e51dd-6f62-4887-9dfd-fb888f9c9df4,Giacoba Cartagenia
24275,5ebad11a-402b-4b56-b537-ac721efa84a4,Eleonora Lomellini,—hasMother—>,25639,7f19ec94-bcd1-49c0-8451-1b69d267559a,Chiara Spinola
24230,5ebb1c52-52c0-4494-80a3-1787f0899fbe,Cosmo Lomellini,—hasMother—>,25390,5de5c11d-ecfe-4aa7-97f8-568f23da0319,Maria Negrone
24513,5ec1d30c-f4ab-4057-87fe-1ed61d64a651,Giovanni Francesco Lomellini,—hasMother—>,23070,29a91ac5-2592-4711-b342-d23823c0ecbf,Gironima Banchero
24467,5edc930d-9b1a-47d9-bedc-17afd255ddcc,Giovanni Antonio Lomellini,—hasMother—>,25367,ecb86666-2282-4f46-9f05-a8cbf9430a39,Luchesia di Negro
24313,5f5d6223-559f-4b73-8a22-fc4412254ac1,Filippo Lomellini,—hasMother—>,24626,1d9ee6d9-3ff6-4097-91e7-3bb10ec6c423,Imperiale Lomellini
24506,5f73248d-073d-4e0d-9a9b-958f6a90655f,Giovanni Battista Lomellini,—hasMother—>,23584,7627597b-e671-4c63-bb39-7c481fffdf07,Selvagia Gentile Ricci
24426,5fbc2f69-94d3-4cd2-b1b1-ff6f58d11f9f,Giacomo Lomellini,—hasMother—>,24829,54f985fb-0109-45b9-965e-7a1f40ea89e9,Maria Lomellini
25036,600dc1fb-cb67-4df1-bd3f-c6112d0fa940,Pietro Lomellini,—hasMother—>,25774,6da2f159-0706-49ec-9c33-e61683c32db4,Selvagia Spinola
24770,60263a82-bb52-4883-a145-0ae554e57b86,Maria Lomellini,—hasMother—>,23021,14c007a3-fd30-40cc-b1dd-174dd9d7aef8,Isabella —
24687,604cecf3-a848-4984-81f9-a205d0cf4ad5,Lorenzo Lomellini,—hasMother—>,23520,31015488-0162-4567-8ffe-eaa17717055d,Sobrana Garibaldi
24301,60910b26-0dd3-4b2d-bc89-ebfc2fe7fbf4,Fabiano Lomellini,—hasMother—>,23211,4e717e8d-ec0b-4a0b-bfb2-60b292af4ce4,Linò Cattaneo
24022,60b584d8-3c42-40fe-aac9-36744fbb675b,Bartolommea Lomellini,—hasMother—>,23520,31015488-0162-4567-8ffe-eaa17717055d,Sobrana Garibaldi
24070,61286303-0597-4e2a-a60d-32a418899142,Battista Lomellini,—hasMother—>,24774,fe0d3d8a-79db-4770-973e-634061b9ebdf,Maria Lomellini
24522,6134c06c-a0ee-4203-a2bb-bc25b6fda9fd,Giovanni Lomellini,—hasMother—>,25269,b42492c3-a6e4-4033-a743-cc3c41a92acd,Orietta de Mari
24358,616e9f5d-ac97-4ec6-883f-360088916185,Francisca Lomellini,—hasMother—>,25788,fbf215d4-8810-4a70-920d-ce15ce61b6b1,Battina Squarciafico
24690,617f1182-cd15-4440-b069-14f29f5ac3d7,Lorenzo Lomellini,—hasMother—>,23616,5faf00eb-4891-4d7c-b3d3-99d988969347,Battina Grillo
25143,61af4eb5-eb0a-42ee-bd2c-ee78ebecf0f6,Teodora Lomellini,—hasMother—>,25736,76fd97e1-3587-4c0a-811a-ad55de57cf29,Maria Spinola
